customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
9150,40,Non-binary,Rebeccafurt,Banker,Salaried,1925757,484,0.36,0,98151,2025-08-09
9151,33,Male,Williamston,Software Engineer,Salaried,1584001,849,0.39,0,306240,2023-10-25
9152,40,Female,Cruzmouth,Data Scientist,Salaried,1135914,691,0.39,0,16099,2020-10-03
9153,34,Female,Johnsonfurt,Designer,Salaried,1322783,574,0.43,0,155533,2023-09-20
9154,36,Female,West Haley,Designer,Freelance,1144601,850,0.54,31051,278066,2020-10-03
9155,39,Male,Lake Stanley,Consultant,Contract,822900,530,0.44,0,43618,2024-08-11
9156,40,Female,North Christie,Sales,Salaried,750939,843,0.6,0,75758,2025-10-01
9157,35,Female,Townsendview,Product Manager,Freelance,1270181,684,0.24,0,399351,2022-12-07
9158,36,Male,Brooksland,Data Scientist,Freelance,1927276,624,0.3,307084,68779,2023-10-05
9159,34,Female,Vasquezchester,Data Scientist,Salaried,437360,474,0.48,54304,241128,2024-04-07
9160,29,Male,Lake Kimberly,Designer,Contract,1390826,850,0.16,0,438874,2020-10-15
9161,37,Female,Wagnerburgh,Designer,Freelance,535193,561,0.19,0,52232,2021-02-05
9162,31,Male,West Bianca,Consultant,Freelance,1376419,730,0.37,0,182354,2024-11-02
9163,39,Non-binary,West Shawnchester,Data Scientist,Salaried,1702465,498,0.09,0,464372,2022-09-04
9164,25,Male,West Marieview,Product Manager,Salaried,1975088,803,0.52,10867,360117,2025-02-04
9165,37,Non-binary,South Sara,Software Engineer,Salaried,416630,629,0.42,963083,442006,2021-06-14
9166,24,Male,Sullivanville,Designer,Contract,1056152,850,0.34,540938,278992,2024-04-02
9167,40,Female,West Travisville,Data Scientist,Salaried,1979284,745,0.22,9056,499921,2023-06-23
9168,29,Male,West Natalieshire,Consultant,Freelance,1106004,486,0.33,7109,120108,2022-08-27
9169,38,Female,Austinport,Banker,Freelance,1131257,559,0.33,246105,92818,2020-10-25
9170,31,Non-binary,East Reginaldfort,Banker,Contract,1998831,634,0.56,17928,277420,2022-08-04
9171,36,Male,New Andre,Consultant,Freelance,1768310,402,0.41,578996,269730,2025-05-22
9172,35,Non-binary,Maryside,Product Manager,Salaried,521787,828,0.54,537387,375987,2021-11-22
9173,25,Male,South Janetland,Software Engineer,Salaried,1998831,814,0.27,0,202141,2022-02-21
9174,26,Female,Port David,Data Scientist,Salaried,1884350,693,0.25,0,295109,2020-10-03
9175,25,Female,Lake James,Sales,Salaried,863990,850,0.47,226967,499921,2020-10-03
9176,30,Male,East Sarahview,Designer,Contract,468214,850,0.37,0,392288,2020-10-03
9177,23,Non-binary,Robintown,Consultant,Salaried,1559004,745,0.47,0,218038,2023-09-21
9178,35,Female,Bucktown,Data Scientist,Salaried,1998831,499,0.48,0,357810,2024-10-11
9179,36,Non-binary,North Kevinmouth,Data Scientist,Salaried,1075888,766,0.08,27526,499921,2021-01-19
9180,39,Male,East Douglas,Product Manager,Contract,1219163,413,0.59,448679,1052,2021-05-12
9181,29,Female,East Michael,Consultant,Contract,560944,514,0.29,695424,499921,2020-11-19
9182,33,Male,North Billy,Designer,Freelance,1998831,415,0.3,815658,487417,2024-11-20
9183,33,Female,Lake Amandaville,Data Scientist,Salaried,1795792,615,0.46,845608,35222,2024-12-22
9184,40,Male,Michellefurt,Software Engineer,Freelance,1755815,504,0.38,0,191915,2025-10-01
9185,25,Male,New Timothyhaven,Product Manager,Salaried,1520183,597,0.51,112179,133419,2021-02-21
9186,40,Female,Katiebury,Consultant,Freelance,1624371,644,0.51,599388,499921,2024-02-28
9187,38,Male,Pricefort,Consultant,Freelance,1003654,640,0.12,428985,499921,2024-02-21
9188,34,Male,South Brandyview,Data Scientist,Freelance,1486466,535,0.17,553476,482459,2024-11-21
9189,30,Non-binary,Lake Samantha,Banker,Freelance,1635721,466,0.52,16951,485712,2021-10-12
9190,23,Non-binary,West Jessicabury,Banker,Freelance,1998831,441,0.42,0,468826,2023-05-25
9191,34,Non-binary,West Danielberg,Consultant,Contract,1701336,767,0.18,0,266425,2022-06-03
9192,39,Non-binary,Lake Shannonfort,Product Manager,Salaried,1367653,688,0.32,7262,499921,2022-06-28
9193,32,Female,Batesberg,Designer,Contract,464945,575,0.18,738534,446734,2021-12-15
9194,28,Female,South Jason,Designer,Contract,993465,455,0.57,0,249919,2024-10-21
9195,29,Female,North Matthewport,Product Manager,Freelance,1670775,467,0.39,908205,368074,2025-08-04
9196,31,Non-binary,West Lori,Software Engineer,Salaried,1983191,714,0.38,0,174528,2021-09-03
9197,28,Male,Grantfurt,Consultant,Salaried,1494090,757,0.27,0,168307,2020-10-03
9198,33,Non-binary,Barnesfurt,Designer,Salaried,1998831,549,0.36,753906,55975,2022-01-13
9199,23,Male,Thomastown,Banker,Contract,1998831,642,0.59,772579,195115,2023-04-02
9200,30,Female,East Austinside,Software Engineer,Salaried,1846375,746,0.56,173266,490596,2024-03-18
9201,35,Non-binary,Stantonborough,Data Scientist,Freelance,1196059,692,0.15,270214,112593,2020-12-18
9202,37,Male,West Damonberg,Consultant,Freelance,659528,300,0.47,0,119970,2025-05-18
9203,26,Female,Lake Billy,Banker,Freelance,901718,850,0.18,9201,190417,2024-07-02
9204,34,Female,Lisaside,Product Manager,Freelance,1998831,850,0.54,22294,499921,2024-12-02
9205,38,Male,East Christopherstad,Sales,Contract,1998831,471,0.37,612250,393949,2022-09-04
9206,23,Male,Taylorshire,Product Manager,Salaried,1611124,830,0.46,923405,203559,2023-12-09
9207,39,Female,Taylorbury,Software Engineer,Freelance,1193096,676,0.4,0,118273,2024-01-13
9208,28,Non-binary,Port Eric,Software Engineer,Freelance,1548001,813,0.38,548693,172828,2022-04-24
9209,32,Male,New Peterchester,Consultant,Freelance,1956127,850,0.23,0,415601,2023-12-02
9210,28,Female,Joannebury,Designer,Salaried,403216,678,0.24,0,499921,2024-04-23
9211,37,Female,Brittneyfort,Designer,Freelance,1308347,833,0.14,0,406012,2020-10-03
9212,28,Male,Burnstown,Consultant,Contract,300534,648,0.48,917461,302899,2024-02-06
9213,33,Female,Christinabury,Consultant,Contract,1688184,427,0.34,0,187743,2021-09-29
9214,24,Female,Port Christine,Data Scientist,Salaried,1257206,839,0.6,25275,454059,2024-03-16
9215,37,Female,Lesliemouth,Software Engineer,Freelance,515904,841,0.56,17993,499921,2023-10-07
9216,37,Female,Angelaburgh,Data Scientist,Salaried,1913518,558,0.37,0,208197,2024-07-05
9217,26,Male,Elliottton,Software Engineer,Freelance,1710396,821,0.34,0,433730,2024-06-24
9218,33,Non-binary,Ramirezville,Designer,Salaried,445982,491,0.21,0,268585,2024-05-06
9219,25,Non-binary,East Josechester,Consultant,Salaried,1678893,524,0.31,239008,50350,2021-06-17
9220,31,Male,Byrdchester,Consultant,Freelance,432207,723,0.43,686698,92577,2023-10-12
9221,32,Female,Dixonview,Data Scientist,Freelance,951241,714,0.36,0,367297,2024-02-03
9222,39,Male,East Zachary,Software Engineer,Freelance,1218415,746,0.24,19196,499921,2024-11-24
9223,40,Female,North Kimberly,Data Scientist,Freelance,1009381,813,0.6,250233,379414,2022-06-12
9224,40,Female,Lake Cindy,Software Engineer,Freelance,589366,590,0.55,0,499921,2020-10-03
9225,36,Male,West Jefferyland,Product Manager,Contract,1892319,432,0.36,603317,152054,2023-03-23
9226,35,Male,Nicolemouth,Sales,Contract,1932294,635,0.34,734862,84960,2023-08-07
9227,23,Non-binary,Gregorymouth,Data Scientist,Freelance,1998831,502,0.57,335073,324732,2025-07-14
9228,38,Male,Cynthiachester,Software Engineer,Contract,1050776,755,0.44,0,499921,2024-03-22
9229,28,Non-binary,Port Julie,Designer,Freelance,1048224,479,0.55,0,78226,2022-11-22
9230,28,Non-binary,New Melissa,Data Scientist,Salaried,1554629,828,0.24,225496,499921,2022-05-08
9231,38,Female,West Alexis,Consultant,Salaried,1080536,722,0.46,6229,201662,2022-03-18
9232,28,Male,Gaybury,Sales,Contract,1933468,714,0.51,516749,137459,2025-01-11
9233,31,Female,West Mary,Banker,Freelance,834439,434,0.44,7753,222610,2024-09-26
9234,37,Female,New Kenneth,Data Scientist,Freelance,1865769,305,0.08,44265,499921,2023-12-28
9235,25,Female,Martinezbury,Designer,Freelance,1565136,780,0.44,678032,35524,2023-09-17
9236,36,Non-binary,Andrewport,Banker,Salaried,763994,408,0.3,0,258277,2024-01-16
9237,34,Male,Reyesside,Product Manager,Contract,790919,546,0.26,999134,73743,2024-10-01
9238,31,Non-binary,Beckerview,Data Scientist,Salaried,1577387,649,0.27,14382,126136,2022-12-13
9239,40,Male,Williamsville,Consultant,Contract,1723106,793,0.56,0,261330,2022-12-22
9240,26,Female,Buckleyberg,Banker,Freelance,1543321,666,0.51,456620,352030,2020-11-17
9241,32,Male,Brettmouth,Designer,Freelance,1558034,453,0.3,0,111869,2024-08-17
9242,38,Female,West Brandonhaven,Software Engineer,Salaried,461619,710,0.57,0,482188,2024-04-08
9243,38,Female,Seanshire,Data Scientist,Contract,482632,692,0.23,428392,126186,2023-01-21
9244,37,Female,North Robertview,Product Manager,Salaried,910980,428,0.19,0,122426,2021-06-19
9245,29,Male,Amandaton,Product Manager,Freelance,526878,843,0.6,0,460774,2024-04-20
9246,37,Male,Michelleshire,Designer,Freelance,853231,818,0.3,9530,469291,2025-06-26
9247,32,Non-binary,Adamsville,Banker,Salaried,1170263,850,0.16,0,45446,2020-10-03
9248,40,Non-binary,Dudleybury,Software Engineer,Salaried,612779,694,0.49,806710,360216,2024-06-10
9249,35,Female,West Angelatown,Data Scientist,Salaried,1478121,838,0.41,13047,417944,2024-01-26
9250,40,Non-binary,Cathyville,Data Scientist,Contract,1612568,420,0.28,0,147963,2021-10-03
9251,34,Female,Grantton,Data Scientist,Salaried,1228432,591,0.4,544870,81861,2022-07-27
9252,36,Female,East Jennifer,Software Engineer,Freelance,1299011,623,0.0,14609,499921,2021-08-14
9253,29,Male,East Brittany,Designer,Freelance,1998831,806,0.6,194311,499921,2025-07-23
9254,35,Female,Kramerton,Product Manager,Freelance,1630770,767,0.29,0,493707,2024-12-30
9255,36,Non-binary,Crawfordtown,Consultant,Salaried,1555916,670,0.12,625663,374332,2023-01-06
9256,36,Male,Port Kyle,Banker,Freelance,1721114,702,0.1,0,464208,2024-04-07
9257,34,Male,New Nataliebury,Consultant,Freelance,1998831,507,0.39,580116,477906,2020-10-03
9258,34,Non-binary,North Kathleenfurt,Data Scientist,Salaried,1895586,850,0.15,744970,431377,2021-11-04
9259,32,Female,Janeburgh,Sales,Salaried,1237432,642,0.54,17945,499921,2024-05-16
9260,30,Non-binary,New Paul,Data Scientist,Salaried,1740619,451,0.45,0,158248,2021-01-23
9261,38,Female,South Josephfurt,Product Manager,Freelance,1352568,843,0.24,0,498676,2020-10-03
9262,36,Male,New Erin,Designer,Freelance,601002,725,0.0,0,134232,2021-07-04
9263,24,Non-binary,Adamton,Sales,Contract,1946281,501,0.27,0,482087,2023-04-21
9264,32,Female,East Natalieville,Consultant,Contract,693957,759,0.6,599140,336005,2023-12-17
9265,33,Non-binary,Bryantland,Designer,Freelance,788946,646,0.41,0,385398,2020-10-29
9266,40,Female,Kennethshire,Software Engineer,Freelance,1327443,752,0.28,0,155902,2025-08-16
9267,37,Male,Raychester,Software Engineer,Freelance,1187986,616,0.15,542012,499921,2023-12-09
9268,31,Male,Lake Mark,Consultant,Contract,924842,850,0.15,605301,420639,2020-10-03
9269,34,Female,North Kathleen,Sales,Salaried,1506594,787,0.0,0,224534,2024-06-25
9270,36,Male,West Davidland,Software Engineer,Freelance,1367521,850,0.41,0,462794,2021-08-31
9271,36,Male,Edwardsshire,Banker,Contract,1729046,850,0.21,8566,445195,2021-02-08
9272,38,Female,New Laura,Product Manager,Freelance,700833,599,0.54,0,299323,2024-02-03
9273,34,Male,Bakerchester,Consultant,Contract,1913344,720,0.33,0,1052,2021-05-20
9274,36,Female,Millerberg,Sales,Freelance,1574904,522,0.48,719392,460548,2021-11-30
9275,32,Female,South Karenville,Data Scientist,Salaried,1455735,850,0.18,0,389136,2020-10-03
9276,25,Male,North Paulbury,Designer,Freelance,503190,850,0.03,0,249656,2022-11-04
9277,32,Female,Huynhborough,Product Manager,Contract,858282,849,0.31,760390,233584,2022-11-06
9278,36,Male,South Angela,Consultant,Contract,1998831,493,0.11,0,83934,2025-07-21
9279,23,Non-binary,North Victor,Product Manager,Freelance,1379811,714,0.17,951096,261024,2021-02-09
9280,31,Female,West Taylorstad,Data Scientist,Freelance,1531772,418,0.11,999134,499921,2023-10-23
9281,32,Female,Millerburgh,Sales,Salaried,1998831,718,0.58,0,213612,2024-07-26
9282,29,Male,Jeffreyborough,Product Manager,Contract,1216845,833,0.23,274027,454818,2023-01-31
9283,37,Male,Danielleburgh,Software Engineer,Contract,600280,750,0.21,999134,340569,2022-05-27
9284,40,Female,Brendachester,Product Manager,Freelance,308818,844,0.12,0,437009,2023-10-21
9285,23,Male,South Tiffany,Consultant,Freelance,1307408,416,0.0,0,415941,2022-01-08
9286,25,Non-binary,Lambshire,Data Scientist,Salaried,1607688,845,0.19,999134,492168,2022-04-21
9287,28,Non-binary,Lake Christopher,Product Manager,Salaried,1327866,777,0.35,755199,475127,2023-02-01
9288,23,Male,Petersonton,Software Engineer,Salaried,1998831,368,0.09,0,117217,2020-10-03
9289,32,Male,Nathanmouth,Software Engineer,Contract,1753851,485,0.32,0,469565,2020-10-03
9290,40,Female,Martinezland,Sales,Salaried,733791,559,0.59,0,14746,2021-06-28
9291,37,Male,Williamfurt,Data Scientist,Salaried,1585336,817,0.13,733996,307960,2020-10-13
9292,34,Non-binary,South Davidberg,Product Manager,Freelance,1935829,582,0.16,93260,367461,2021-02-19
9293,37,Non-binary,Ginachester,Banker,Contract,1414681,612,0.1,980292,446564,2025-04-29
9294,30,Female,Elizabethchester,Product Manager,Freelance,1363705,490,0.16,43616,476934,2023-03-14
9295,40,Non-binary,Jessemouth,Designer,Salaried,720060,594,0.6,0,62251,2024-11-06
9296,23,Male,Courtneyport,Consultant,Contract,504085,604,0.01,0,371566,2022-06-22
9297,30,Female,Bartonfurt,Consultant,Contract,1523073,404,0.36,0,307719,2024-01-28
9298,38,Male,Lake Anthony,Software Engineer,Freelance,1392811,702,0.14,0,145431,2020-10-03
9299,23,Male,Port David,Product Manager,Freelance,734087,638,0.21,13731,260448,2024-05-20
9300,29,Female,Freemanside,Data Scientist,Salaried,1536688,768,0.23,525410,490475,2020-10-03
9301,32,Male,Daisybury,Data Scientist,Freelance,669715,543,0.34,0,113392,2024-05-31
9302,29,Female,Jamesside,Sales,Freelance,1576421,591,0.46,590467,499921,2021-05-19
9303,28,Female,Stuartton,Banker,Salaried,1857659,850,0.07,0,416346,2024-07-16
9304,40,Male,Smithfurt,Data Scientist,Contract,539138,850,0.08,813065,489812,2024-11-06
9305,23,Non-binary,Lake Melissabury,Product Manager,Freelance,1642888,428,0.43,334457,200958,2021-10-06
9306,27,Male,Fosterstad,Consultant,Freelance,608024,812,0.37,595414,471480,2024-05-19
9307,33,Male,Lauraside,Product Manager,Salaried,1347110,803,0.17,0,90274,2022-05-14
9308,26,Male,Gravesborough,Designer,Freelance,1331236,850,0.39,602233,132312,2024-03-30
9309,29,Non-binary,East Wendy,Banker,Freelance,997804,823,0.2,0,442860,2022-10-04
9310,25,Non-binary,West Samuelburgh,Banker,Salaried,787524,826,0.48,1885,493128,2021-05-14
9311,23,Female,Lake Chadchester,Product Manager,Freelance,1380786,325,0.31,709332,285071,2021-06-10
9312,33,Female,North Shannon,Product Manager,Salaried,1998831,609,0.36,1697,452354,2020-10-03
9313,37,Male,Millerville,Product Manager,Contract,1510411,671,0.4,21822,408961,2022-01-14
9314,24,Male,Maryfurt,Designer,Freelance,1424674,775,0.24,0,351770,2024-09-09
9315,28,Female,New Tiffanyburgh,Software Engineer,Freelance,907082,498,0.0,0,89452,2024-06-04
9316,23,Male,Bakerhaven,Data Scientist,Contract,1892185,753,0.27,0,235765,2022-03-05
9317,23,Female,Blackburnville,Data Scientist,Salaried,1390183,671,0.44,0,368603,2025-10-01
9318,36,Male,North Brittany,Consultant,Salaried,400308,477,0.26,647216,499921,2022-03-04
9319,38,Female,West Kayla,Data Scientist,Salaried,300534,722,0.39,0,350433,2020-12-07
9320,37,Male,South Miguelmouth,Sales,Contract,1417215,850,0.36,0,474936,2020-10-03
9321,35,Female,South Angelport,Product Manager,Freelance,1232683,537,0.1,0,374868,2022-08-09
9322,38,Non-binary,Michellefort,Product Manager,Freelance,1305211,850,0.56,30198,499921,2022-07-10
9323,38,Non-binary,New Deborah,Product Manager,Contract,1998831,850,0.33,0,320738,2025-07-19
9324,32,Female,Allenborough,Product Manager,Freelance,493920,805,0.43,0,415195,2022-05-20
9325,34,Female,South Jonathanmouth,Designer,Salaried,339745,564,0.35,968620,499921,2021-07-24
9326,23,Male,West Kiara,Banker,Contract,1686606,388,0.35,717300,499921,2023-07-23
9327,29,Non-binary,Wendyshire,Data Scientist,Freelance,1399084,675,0.6,626932,111719,2020-10-03
9328,36,Male,Wheelerton,Consultant,Freelance,1084184,846,0.4,0,469731,2023-04-21
9329,31,Non-binary,Johnsonside,Sales,Freelance,1998831,633,0.4,708266,499921,2025-09-25
9330,23,Non-binary,Anitahaven,Data Scientist,Salaried,753833,566,0.21,0,1052,2020-10-03
9331,28,Non-binary,Lake Nathan,Designer,Salaried,1349855,814,0.34,32297,141353,2024-05-11
9332,40,Female,Port Reginaberg,Banker,Salaried,1273524,647,0.52,0,218246,2024-02-22
9333,40,Female,Ernestport,Sales,Freelance,828183,673,0.48,891321,339629,2023-04-26
9334,27,Male,East Alexander,Consultant,Contract,1852222,657,0.32,0,243763,2020-10-03
9335,39,Non-binary,Port Karen,Data Scientist,Freelance,1432837,835,0.33,0,314714,2020-10-03
9336,36,Male,South Christopher,Software Engineer,Freelance,1873422,824,0.36,0,355959,2022-10-10
9337,39,Male,East Darren,Product Manager,Contract,1885751,319,0.32,0,102644,2023-01-15
9338,30,Female,New Andreaton,Consultant,Contract,1948945,498,0.29,238463,485988,2021-11-20
9339,38,Male,Lake Diamond,Sales,Contract,573043,622,0.42,630874,333363,2020-10-03
9340,29,Non-binary,East Kristina,Sales,Freelance,683558,805,0.23,0,404827,2024-02-01
9341,40,Female,New Benjaminshire,Software Engineer,Salaried,1237625,850,0.55,0,474506,2024-05-20
9342,40,Male,Vaughanmouth,Consultant,Contract,1946191,850,0.6,3051,167598,2020-10-03
9343,38,Non-binary,Garciaville,Designer,Contract,1375727,850,0.16,845598,100201,2022-01-06
9344,30,Male,Port Shari,Data Scientist,Contract,515597,549,0.35,687501,323177,2021-06-08
9345,25,Non-binary,Angelaland,Data Scientist,Salaried,753798,779,0.14,131363,327004,2021-10-21
9346,27,Non-binary,Davidmouth,Banker,Salaried,1951793,471,0.51,442255,220926,2024-10-11
9347,40,Male,Helenburgh,Data Scientist,Contract,685958,689,0.46,902155,456206,2024-03-17
9348,30,Female,Ericton,Sales,Freelance,1503140,850,0.6,0,499921,2023-09-19
9349,39,Female,West Brianmouth,Product Manager,Freelance,1359817,850,0.6,0,499921,2020-10-03
9350,28,Non-binary,Lake Deannachester,Banker,Freelance,315194,653,0.5,465420,94302,2021-08-31
9351,23,Female,South Sarahside,Consultant,Contract,1504241,850,0.31,490759,279136,2024-04-04
9352,26,Female,South Tiffanyberg,Sales,Contract,1991724,736,0.16,0,157857,2025-10-01
9353,27,Male,Lake Jeffreystad,Product Manager,Contract,475788,484,0.51,0,394728,2024-03-24
9354,40,Male,Port Connorberg,Data Scientist,Salaried,850229,725,0.18,0,262412,2021-11-01
9355,34,Female,East Angelabury,Product Manager,Freelance,1438636,468,0.33,0,142106,2022-11-23
9356,31,Female,Kiddville,Data Scientist,Salaried,459242,467,0.35,5597,450121,2024-06-09
9357,37,Female,New Kathryn,Banker,Freelance,1307428,737,0.42,471253,379072,2020-10-03
9358,24,Female,New Juan,Banker,Salaried,1833250,599,0.32,999134,107574,2020-10-03
9359,40,Male,New Denise,Consultant,Contract,1102998,316,0.11,0,402828,2021-10-19
9360,24,Female,Brownborough,Product Manager,Freelance,1003422,837,0.29,0,57010,2024-01-25
9361,37,Male,Port Richardburgh,Product Manager,Contract,1900628,475,0.07,830757,276694,2024-11-17
9362,33,Female,Riverabury,Sales,Salaried,1998831,733,0.38,0,470305,2022-12-11
9363,34,Non-binary,Lake Steven,Sales,Contract,743232,579,0.07,242527,430035,2022-01-05
9364,35,Non-binary,Elainehaven,Banker,Salaried,926495,843,0.14,7739,416229,2022-01-08
9365,25,Female,North Kerri,Product Manager,Contract,1199943,613,0.37,0,1052,2022-08-19
9366,40,Female,Port Alexis,Consultant,Freelance,408931,493,0.09,998987,178867,2021-01-16
9367,35,Female,North Jasonfurt,Software Engineer,Salaried,1893436,651,0.39,520225,222994,2024-03-08
9368,30,Male,Janeshire,Product Manager,Freelance,1137634,519,0.13,0,201171,2022-12-26
9369,40,Female,Lake Jason,Sales,Contract,1816806,850,0.25,502258,230003,2024-12-22
9370,28,Female,Deborahberg,Software Engineer,Salaried,928767,679,0.14,16149,456275,2020-10-03
9371,36,Female,Phillipmouth,Banker,Freelance,591243,506,0.09,0,115417,2024-02-23
9372,38,Male,South Timothytown,Data Scientist,Salaried,842830,632,0.47,0,217848,2023-05-30
9373,37,Female,Port Blakeville,Data Scientist,Freelance,821087,365,0.0,0,499921,2024-03-11
9374,38,Female,Jamesport,Data Scientist,Freelance,1998831,496,0.39,494182,414696,2021-09-03
9375,23,Male,Port Beth,Sales,Contract,1146091,684,0.6,787084,139330,2020-12-22
9376,23,Female,Port Robertview,Consultant,Freelance,1998831,639,0.29,1319,412144,2020-10-03
9377,27,Female,Carlosborough,Data Scientist,Freelance,483667,454,0.49,0,493945,2021-10-11
9378,34,Female,New Jeffreyview,Sales,Freelance,1673848,692,0.16,654469,125522,2023-04-09
9379,40,Male,South Wendy,Sales,Contract,518135,707,0.54,0,290144,2025-01-23
9380,33,Female,West Lance,Consultant,Contract,1145446,338,0.39,999134,333747,2021-12-24
9381,36,Non-binary,Jonathanport,Consultant,Salaried,1281464,512,0.37,0,162825,2023-06-13
9382,34,Non-binary,Rogersport,Banker,Freelance,1494975,850,0.11,755955,359483,2024-08-03
9383,25,Male,Wilsonburgh,Consultant,Contract,1476101,850,0.6,0,110853,2022-02-03
9384,34,Non-binary,Davidchester,Product Manager,Contract,531456,659,0.54,23398,335039,2020-10-03
9385,36,Male,Harperburgh,Designer,Salaried,1564658,437,0.21,0,16246,2024-02-15
9386,38,Non-binary,Lake Rose,Designer,Contract,1704857,850,0.12,21242,499921,2023-12-20
9387,27,Male,Lake Amanda,Designer,Salaried,704557,822,0.29,174030,195698,2021-08-24
9388,30,Female,Kyleshire,Consultant,Freelance,992355,850,0.34,1947,196467,2023-06-06
9389,27,Female,South Davidborough,Designer,Freelance,1990130,615,0.1,2010,192048,2024-04-17
9390,38,Non-binary,Jonesbury,Consultant,Freelance,693845,815,0.5,0,312519,2022-04-08
9391,34,Female,Ninaborough,Product Manager,Freelance,598431,797,0.6,2988,295631,2024-03-14
9392,35,Female,North Jeffreymouth,Sales,Salaried,1700375,537,0.56,997940,367033,2021-11-23
9393,27,Male,North Julian,Banker,Freelance,402914,850,0.22,0,28530,2020-10-03
9394,37,Non-binary,Jefferystad,Banker,Contract,1701454,850,0.43,595116,53788,2022-05-16
9395,37,Non-binary,Sullivanmouth,Consultant,Contract,300534,378,0.21,589690,191745,2020-10-03
9396,25,Female,Burkehaven,Product Manager,Freelance,1273872,509,0.1,3492,55019,2022-09-11
9397,24,Non-binary,Lake Ernestton,Software Engineer,Freelance,1952189,850,0.18,286744,397780,2025-10-01
9398,23,Male,Laurahaven,Software Engineer,Freelance,863764,785,0.05,15514,166707,2024-08-25
9399,36,Male,West Mark,Sales,Contract,1528070,713,0.48,667298,223983,2021-04-17
9400,40,Female,Hopkinschester,Sales,Contract,1595578,816,0.17,435296,442106,2022-09-16
9401,37,Male,Alexandraland,Product Manager,Contract,1578282,491,0.05,19199,399153,2020-10-03
9402,36,Female,Lisaport,Banker,Freelance,1215166,750,0.32,0,443342,2023-12-25
9403,31,Female,Port Randy,Consultant,Freelance,300534,850,0.53,929068,161773,2023-11-09
9404,27,Male,Acostaberg,Product Manager,Contract,1420809,850,0.17,0,433910,2021-11-17
9405,35,Non-binary,South Catherine,Consultant,Salaried,681713,826,0.41,0,192418,2022-09-12
9406,34,Female,North Jameston,Consultant,Salaried,511221,725,0.21,914645,396722,2020-10-03
9407,32,Non-binary,Troystad,Banker,Salaried,1998831,617,0.43,641051,433197,2023-03-28
9408,34,Non-binary,Michaelton,Data Scientist,Contract,1388761,719,0.0,0,160549,2022-08-10
9409,34,Non-binary,Lake Angelaland,Consultant,Freelance,1998831,529,0.08,109630,381256,2023-07-19
9410,34,Male,Lake Rachelland,Sales,Contract,1567008,850,0.35,490296,456353,2021-11-14
9411,35,Non-binary,Samanthaland,Software Engineer,Salaried,800273,850,0.42,0,306764,2021-05-15
9412,28,Male,West John,Consultant,Contract,876933,601,0.05,0,283046,2024-03-12
9413,31,Male,Joneston,Product Manager,Freelance,1901769,746,0.43,0,471221,2025-04-10
9414,37,Female,West Shawnmouth,Data Scientist,Salaried,1915570,545,0.1,0,366914,2022-01-21
9415,24,Female,New Michaelberg,Designer,Freelance,1543255,754,0.02,0,127760,2024-07-27
9416,27,Non-binary,Port Carol,Banker,Salaried,1716952,816,0.22,22658,209170,2024-09-25
9417,38,Non-binary,Ericmouth,Software Engineer,Freelance,642189,850,0.49,169307,499921,2021-02-13
9418,24,Female,Valenciamouth,Banker,Freelance,1124396,722,0.43,478488,14523,2023-12-08
9419,38,Female,South Jackie,Sales,Salaried,1939177,639,0.03,0,449823,2022-05-21
9420,35,Male,Port Pamela,Consultant,Contract,527209,845,0.36,0,306942,2021-01-18
9421,26,Female,West Michael,Consultant,Freelance,1619648,850,0.31,14751,317845,2024-07-27
9422,27,Female,Lake Leah,Sales,Freelance,1938232,807,0.22,19507,331064,2022-12-22
9423,36,Male,Heatherhaven,Banker,Contract,371194,809,0.16,122097,181275,2020-10-03
9424,34,Female,Lake Ronaldchester,Product Manager,Freelance,1444954,300,0.0,148311,108611,2024-07-08
9425,36,Female,Christianport,Banker,Salaried,604498,396,0.42,0,404217,2022-10-16
9426,35,Male,Lake Suzanne,Sales,Freelance,1341914,433,0.51,647,417647,2020-10-03
9427,40,Female,Donnaborough,Sales,Salaried,835453,711,0.59,0,434403,2022-01-08
9428,38,Male,Justinview,Product Manager,Freelance,545329,835,0.03,606626,315944,2022-12-29
9429,30,Female,South Tiffanyberg,Consultant,Contract,727366,850,0.33,0,397284,2022-03-12
9430,25,Female,Nicholsonview,Sales,Freelance,1923490,532,0.16,7455,453133,2024-11-24
9431,23,Female,East Matthew,Designer,Freelance,749318,850,0.25,0,1052,2022-04-18
9432,23,Male,Port Alyssastad,Consultant,Contract,804129,850,0.43,0,392524,2022-02-17
9433,40,Non-binary,Butlerfurt,Consultant,Salaried,1998831,770,0.19,0,162739,2021-04-03
9434,29,Male,Andersonton,Consultant,Contract,1932376,850,0.6,0,225535,2022-01-09
9435,36,Male,West Keith,Designer,Freelance,1810623,514,0.1,823440,90546,2025-01-30
9436,28,Male,Fosterchester,Designer,Salaried,1922440,781,0.11,111206,409661,2022-01-18
9437,24,Non-binary,East Andrea,Product Manager,Salaried,460381,744,0.1,0,339460,2020-10-03
9438,37,Female,Whiteburgh,Banker,Contract,512846,755,0.46,25236,97196,2023-04-07
9439,40,Female,Tomshire,Sales,Contract,1024163,585,0.1,0,408346,2022-05-14
9440,36,Male,Thompsonshire,Banker,Freelance,1382975,459,0.33,0,51937,2024-10-16
